AAA,/conditions/abdominal-aortic-aneurysm/
Occupational therapy,/conditions/occupational-therapy/
Oesophageal atresia and tracheo-oesophageal fistula,/conditions/oesophageal-atresia/
Oesophageal cancer,/conditions/oesophageal-cancer/
Oral thrush (mouth thrush),/conditions/oral-thrush-mouth-thrush/
Orf,/conditions/orf/
Orthodontics,/conditions/orthodontics/
Osteoarthritis,/conditions/osteoarthritis/
Osteomalacia,/conditions/rickets-and-osteomalacia/
Osteomyelitis,/conditions/osteomyelitis/
Osteopathy,/conditions/osteopathy/
Osteophyte (bone spur),/conditions/osteophyte/
Osteoporosis,/conditions/osteoporosis/
Otosclerosis,/conditions/otosclerosis/
Ovarian cancer,/conditions/ovarian-cancer/
Ovarian cyst,/conditions/ovarian-cyst/
Overactive thyroid (hyperthyroidism),/conditions/overactive-thyroid-hyperthyroidism/
Ovulation pain,/conditions/ovulation-pain/
Oxygen therapy,/conditions/home-oxygen-treatment/
Pacemaker implantation,/conditions/pacemaker-implantation/
Paget's disease of bone,/conditions/pagets-disease-bone/
Paget's disease of the nipple,/conditions/pagets-disease-nipple/
Palpitations,/conditions/heart-palpitations/
Pancreas transplant,/conditions/pancreas-transplant/
Pancreatic cancer,/conditions/pancreatic-cancer/
Pancreatitis (acute),/conditions/acute-pancreatitis/
Pancreatitis (chronic),/conditions/chronic-pancreatitis/
Panic disorder,/conditions/panic-disorder/
Paralysis,/conditions/paralysis/
Parkinson's disease,/conditions/parkinsons-disease/
Patau's syndrome,/conditions/pataus-syndrome/
Peak flow test,/conditions/peak-flow-test/
Pelvic inflammatory disease,/conditions/pelvic-inflammatory-disease-pid/
Pelvic organ prolapse,/conditions/pelvic-organ-prolapse/
Pelvic pain,/conditions/pelvic-pain/
Pemphigus vulgaris,/conditions/pemphigus-vulgaris/
Penile cancer,/conditions/penile-cancer/
Penis problems,/conditions/penis-problems/
Perforated eardrum,/conditions/perforated-eardrum/
Pericarditis,/conditions/pericarditis/
Period pain,/conditions/period-pain/
Periods,/conditions/periods/
Periods (heavy),/conditions/heavy-periods/
Periods (irregular),/conditions/irregular-periods/
Periods (stopped or missed),/conditions/stopped-or-missed-periods/
Peripheral arterial disease (PAD),/conditions/peripheral-arterial-disease-pad/
Peripheral neuropathy,/conditions/peripheral-neuropathy/
Peritonitis,/conditions/peritonitis/
Persistent trophoblastic disease and choriocarcinoma,/conditions/persistent-trophoblastic-disease-choriocarcinoma/
Personality disorder,/conditions/personality-disorder/
PET scan,/conditions/pet-scan/
Phaeochromocytoma,/conditions/phaeochromocytoma/
Phantosmia,/conditions/phantosmia/
Phenylketonuria,/conditions/phenylketonuria/
Phimosis,/conditions/phimosis/
Phlebitis (superficial thrombophlebitis),/conditions/phlebitis/
Phobias,/conditions/phobias/
Phosphate test,/conditions/phosphate-test/
Photodynamic therapy (PDT),/conditions/photodynamic-therapy/
Physiotherapy,/conditions/physiotherapy/
Piles,/conditions/piles-haemorrhoids/
Piles (haemorrhoids),/conditions/piles-haemorrhoids/
Pilonidal sinus,/conditions/pilonidal-sinus/
Pins and needles,/conditions/pins-and-needles/
PIP breast implants,/conditions/pip-implants/
Pityriasis rosea,/conditions/pityriasis-rosea/
Pityriasis versicolor,/conditions/pityriasis-versicolor/
Plagiocephaly and brachycephaly (flat head syndrome),/conditions/plagiocephaly-brachycephaly/
Plantar fasciitis,/conditions/plantar-fasciitis/
Plastic surgery,/conditions/plastic-surgery/
Pleurisy,/conditions/pleurisy/
PMS (premenstrual syndrome),/conditions/pre-menstrual-syndrome/
Pneumonia,/conditions/pneumonia/
Poisoning,/conditions/poisoning/
Polio,/conditions/polio/
Polycystic kidney disease (autosomal dominant),/conditions/autosomal-dominant-polycystic-kidney-disease-adpkd/
Polycystic kidney disease (autosomal recessive),/conditions/autosomal-recessive-polycystic-kidney-disease-arpkd/
Polycystic ovary syndrome,/conditions/polycystic-ovary-syndrome-pcos/
Polycythaemia,/conditions/polycythaemia/
Polyhydramnios (too much amniotic fluid),/conditions/polyhydramnios/
Polymorphic light eruption,/conditions/polymorphic-light-eruption/
Polymyalgia rheumatica,/conditions/polymyalgia-rheumatica/
Pompholyx (dyshidrotic eczema),/conditions/pompholyx/
Popliteal cyst,/conditions/bakers-cyst/
Post-herpetic neuralgia,/conditions/post-herpetic-neuralgia/
Post-mortem,/conditions/post-mortem/
Post-polio syndrome,/conditions/post-polio-syndrome/
Post-traumatic stress disorder (PTSD),/conditions/post-traumatic-stress-disorder-ptsd/
Postmenopausal bleeding,/conditions/post-menopausal-bleeding/
Postnatal depression,/conditions/post-natal-depression/
Postpartum psychosis,/conditions/post-partum-psychosis/
Postural tachycardia syndrome (PoTS),/conditions/postural-tachycardia-syndrome/
Potassium test,/conditions/potassium-test/
Prader-Willi syndrome,/conditions/prader-willi-syndrome/
Pre-eclampsia,/conditions/pre-eclampsia/
Premature ejaculation,/conditions/ejaculation-problems/
Pressure ulcers (pressure sores),/conditions/pressure-sores/
Priapism (painful erections),/conditions/priapism-painful-erections/
Prickly heat,/conditions/heat-rash-prickly-heat/
Primary biliary cholangitis (primary biliary cirrhosis),/conditions/primary-biliary-cirrhosis-pbc/
Probiotics,/conditions/probiotics/
Proctalgia,/conditions/anal-pain/
Progressive supranuclear palsy,/conditions/progressive-supranuclear-palsy-psp/
Prolapse (pelvic organ),/conditions/pelvic-organ-prolapse/
Prosopagnosia (face blindness),/conditions/face-blindness/
Prostate cancer,/conditions/prostate-cancer/
Prostate enlargement,/conditions/prostate-enlargement/
Prostate problems,/conditions/prostate-problems/
Prostatitis,/conditions/prostatitis/
Psoriasis,/conditions/psoriasis/
Psoriatic arthritis,/conditions/psoriatic-arthritis/
Psychiatry,/conditions/psychiatry/
Psychosis,/conditions/psychosis/
Puberty (early or delayed),/conditions/early-or-delayed-puberty/
Pubic lice,/conditions/pubic-lice/
Pudendal neuralgia,/conditions/pudendal-neuralgia/
Pulmonary embolism,/conditions/pulmonary-embolism/
Pulmonary hypertension,/conditions/pulmonary-hypertension/
Pyoderma gangrenosum,/conditions/pyoderma-gangrenosum/
Q fever,/conditions/q-fever/
Quinsy,/conditions/tonsillitis/
Rabies,/conditions/rabies/
Radiotherapy,/conditions/radiotherapy/
Rashes in babies and children,/conditions/rashes-babies-and-children/
Raynaud's,/conditions/raynauds/
Reactive arthritis,/conditions/reactive-arthritis/
Rectal bleeding,/conditions/bleeding-from-the-bottom-rectal-bleeding/
Rectal cancer,/conditions/bowel-cancer/
Rectal examination,/conditions/rectal-examination/
Red blood cell count,/conditions/red-blood-count/
Red eye,/conditions/red-eye/
Reflux in babies,/conditions/reflux-in-babies/
Repetitive strain injury (RSI),/conditions/repetitive-strain-injury-rsi/
Respiratory tract infections (RTIs),/conditions/respiratory-tract-infection/
Restless legs syndrome,/conditions/restless-legs-syndrome/
Restricted growth (dwarfism),/conditions/restricted-growth/
Retinal detachment,/conditions/detached-retina-retinal-detachment/
Retinal migraine,/conditions/retinal-migraine/
Retinoblastoma (eye cancer in children),/conditions/retinoblastoma/
Rett syndrome,/conditions/rett-syndrome/
Reye's syndrome,/conditions/reyes-syndrome/
Rhesus disease,/conditions/rhesus-disease/
Rheumatic fever,/conditions/rheumatic-fever/
Rheumatoid arthritis,/conditions/rheumatoid-arthritis/
Rhinitis (allergic),/conditions/allergic-rhinitis/
Rickets and osteomalacia,/conditions/rickets-and-osteomalacia/
Ringworm,/conditions/ringworm/
Root canal treatment,/conditions/root-canal-treatment/
Rosacea,/conditions/rosacea/
Roseola,/conditions/roseola/
Roundworm,/conditions/roundworm/
Rubella (german measles),/conditions/rubella/
Salivary gland stones,/conditions/salivary-gland-stones/
Sarcoidosis,/conditions/sarcoidosis/
SARS (severe acute respiratory syndrome),/conditions/sars/
Scabies,/conditions/scabies/
Scarlet fever,/conditions/scarlet-fever/
Scars,/conditions/scars/
Schistosomiasis (bilharzia),/conditions/schistosomiasis/
Schizophrenia,/conditions/schizophrenia/
Sciatica,/conditions/sciatica/
Scleroderma,/conditions/scleroderma/
Scoliosis,/conditions/scoliosis/
Scurvy,/conditions/scurvy/
Seasonal affective disorder (SAD),/conditions/seasonal-affective-disorder-sad/
Seizures (children with fever),/conditions/febrile-seizures/
Seizures (fits),/conditions/what-to-do-if-someone-has-a-seizure-fit/
Selective mutism,/conditions/selective-mutism/
Selective serotonin reuptake inhibitors (SSRIs),/conditions/ssri-antidepressants/
Self-harm,/conditions/self-harm/
Sense of smell (lost/changed),/conditions/lost-or-changed-sense-smell/
Sepsis,/conditions/sepsis/
Septic arthritis,/conditions/septic-arthritis/
Septic shock,/conditions/septic-shock/
Severe head injury,/conditions/severe-head-injury/
Sexually transmitted infections (STIs),/conditions/sexually-transmitted-infections-stis/
Shaking,/conditions/tremor-or-shaking-hands/
Shin pain (shin splints),/conditions/shin-splints/
Shin splints,/conditions/shin-splints/
Shingles,/conditions/shingles/
Short-sightedness (myopia),/conditions/short-sightedness/
Shortness of breath,/conditions/shortness-of-breath/
Shoulder impingement,/conditions/shoulder-impingement-syndrome/
Shoulder pain,/conditions/shoulder-pain/
Sick building syndrome,/conditions/sick-building-syndrome/
Sickle cell disease,/conditions/sickle-cell-disease/
Silicosis,/conditions/silicosis/
Sinus cancer,/conditions/nasal-and-sinus-cancer/
Sinusitis,/conditions/sinusitis-sinus-infection/
Sinusitis (sinus infection),/conditions/sinusitis-sinus-infection/
Sjögren's syndrome,/conditions/sjogrens-syndrome/
Skin cancer (melanoma),/conditions/melanoma-skin-cancer/
Skin cancer (non-melanoma),/conditions/non-melanoma-skin-cancer/
Skin cyst,/conditions/skin-cyst/
Skin picking disorder,/conditions/skin-picking-disorder/
Skin tags,/conditions/skin-tags/
Slapped cheek syndrome,/conditions/slapped-cheek-syndrome/
Sleep apnoea,/conditions/sleep-apnoea/
Sleep paralysis,/conditions/sleep-paralysis/
Sleepwalking,/conditions/sleepwalking/
Slipped disc,/conditions/slipped-disc/
Small bowel transplant,/conditions/small-bowel-transplant/
Smear test,/conditions/cervical-screening/
Smelling things that aren't there (phantosmia),/conditions/phantosmia/
Smelly urine,/conditions/smelly-urine/
Smoking (treatments to stop),/conditions/stop-smoking-treatments/
Snake bites,/conditions/snake-bites/
Snoring,/conditions/snoring/
Social anxiety (social phobia),/conditions/social-anxiety/
Social care and support guide,/conditions/social-care-and-support-guide/
Soft tissue sarcomas,/conditions/soft-tissue-sarcoma/
Soiling (child pooing their pants),/conditions/soiling-child-pooing-their-pants/
Solar keratoses,/conditions/actinic-keratoses/
Sore lips,/conditions/sore-or-dry-lips/
Sore or white tongue,/conditions/sore-or-white-tongue/
Sore throat,/conditions/sore-throat/
Sperm count (low),/conditions/low-sperm-count/
Spina bifida,/conditions/spina-bifida/
Spinal muscular atrophy,/conditions/spinal-muscular-atrophy-sma/
Spirometry,/conditions/spirometry/
Spleen problems and spleen removal,/conditions/spleen-problems-and-spleen-removal/
Spondylolisthesis,/conditions/spondylolisthesis/
Sports injuries,/conditions/sports-injuries/
Sprains and strains,/conditions/sprains-and-strains/
Squamous cell carcinoma,/conditions/non-melanoma-skin-cancer/
Squint,/conditions/squint/
Stammering,/conditions/stammering/
Staph infection,/conditions/staphylococcal-infections/
Statins,/conditions/statins/
Stem cell and bone marrow transplants,/conditions/stem-cell-transplant/
Stent insertion,/conditions/coronary-angioplasty/
Steroid cream,/conditions/topical-steroids/
Steroid inhalers,/conditions/steroid-inhalers/
Steroid injections,/conditions/steroid-injections/
Steroid misuse,/conditions/anabolic-steroid-misuse/
Steroid nasal sprays,/conditions/steroid-nasal-sprays/
Steroid tablets,/conditions/steroid-tablets/
Steroids,/conditions/steroids/
Stevens-Johnson syndrome,/conditions/stevens-johnson-syndrome/
Stillbirth,/conditions/stillbirth/
Sting or bite (insect),/conditions/insect-bites-and-stings/
Stomach ache,/conditions/stomach-ache/
Stomach bug,/conditions/diarrhoea-and-vomiting/
Stomach cancer,/conditions/stomach-cancer/
Stomach ulcer,/conditions/stomach-ulcer/
Stop smoking treatments,/conditions/stop-smoking-treatments/
Stopped or missed periods,/conditions/stopped-or-missed-periods/
Stretch marks,/conditions/stretch-marks/
Stroke,/conditions/stroke/
Stuttering,/conditions/stammering/
Stye,/conditions/stye/
Subarachnoid haemorrhage,/conditions/subarachnoid-haemorrhage/
Subdural haematoma,/conditions/subdural-haematoma/
Sudden confusion (delirium),/conditions/confusion/
Sudden infant death syndrome (SIDS),/conditions/sudden-infant-death-syndrome-sids/
Suicidal thoughts,/conditions/suicide/
Sunburn,/conditions/sunburn/
Superficial thrombophlebitis,/conditions/phlebitis/
Supraventricular tachycardia (SVT),/conditions/supraventricular-tachycardia-svt/
Surgery (having an operation),/conditions/having-surgery/
Swallowing pills,/conditions/problems-swallowing-pills/
Swallowing problems,/conditions/swallowing-problems-dysphagia/
Sweating (excessive),/conditions/excessive-sweating-hyperhidrosis/
Sweating at night,/conditions/night-sweats/
Swine flu (H1N1),/conditions/swine-flu/
Swollen ankles, feet and legs (oedema),/conditions/oedema/
Swollen arms and hands (oedema),/conditions/swollen-arms-and-hands-oedema/
Swollen glands,/conditions/swollen-glands/
Syphilis,/conditions/syphilis/
Tapeworms,/conditions/tapeworms/
Tay-Sachs disease,/conditions/tay-sachs-disease/
Teeth grinding (bruxism),/conditions/teeth-grinding/
Temporal arteritis,/conditions/temporal-arteritis/
Temporomandibular disorder (TMD),/conditions/temporomandibular-disorder-tmd/
Tendonitis,/conditions/tendonitis/
Tennis elbow,/conditions/tennis-elbow/
TENS (transcutaneous electrical nerve stimulation),/conditions/transcutaneous-electrical-nerve-stimulation-tens/
Tension-type headaches,/conditions/tension-headaches/
Testicle lumps and swellings,/conditions/testicle-lumps-and-swellings/
Testicular cancer,/conditions/testicular-cancer/
Tetanus,/conditions/tetanus/
Thalassaemia,/conditions/thalassaemia/
Thirst (excessive),/conditions/thirst/
Threadworms,/conditions/threadworms/
Throat (sore),/conditions/sore-throat/
Thrombophilia,/conditions/thrombophilia/
Thrush in men and women,/conditions/thrush-in-men-and-women/
Thyroid cancer,/conditions/thyroid-cancer/
Thyroiditis,/conditions/thyroiditis/
TIA,/conditions/transient-ischaemic-attack-tia/
Tick-borne encephalitis (TBE),/conditions/tick-borne-encephalitis/
Tics,/conditions/tics/
Tight foreskin (phimosis and paraphimosis),/conditions/phimosis/
Tinnitus,/conditions/tinnitus/
Tongue (sore or white),/conditions/sore-or-white-tongue/
Tongue cancer,/conditions/mouth-cancer/
Tongue-tie,/conditions/tongue-tie/
Tonsillitis,/conditions/tonsillitis/
Tooth (chipped or broken),/conditions/chipped-broken-or-cracked-tooth/
Tooth decay,/conditions/tooth-decay/
Tooth knocked out,/conditions/knocked-out-tooth/
Toothache,/conditions/toothache/
Total iron-binding capacity (TIBC) and transferrin test,/conditions/tibc-test/
Total protein test,/conditions/total-protein-test/
Tourette's syndrome,/conditions/tourettes-syndrome/
Toxic shock syndrome,/conditions/toxic-shock-syndrome/
Toxocariasis,/conditions/toxocariasis/
Toxoplasmosis,/conditions/toxoplasmosis/
Tracheostomy,/conditions/tracheostomy/
Transient ischaemic attack (TIA),/conditions/transient-ischaemic-attack-tia/
Transurethral resection of the prostate (TURP),/conditions/transurethral-resection-of-the-prostate-turp/
Travel vaccinations,/conditions/travel-vaccinations/
Tremor,/conditions/tremor-or-shaking-hands/
Tremor or shaking hands,/conditions/tremor-or-shaking-hands/
Trichomoniasis,/conditions/trichomoniasis/
Trichotillomania (hair pulling disorder),/conditions/trichotillomania/
Trigeminal neuralgia,/conditions/trigeminal-neuralgia/
Trigger finger,/conditions/trigger-finger/
Trimethylaminuria ('fish odour syndrome'),/conditions/trimethylaminuria/
Tuberculosis (TB),/conditions/tuberculosis-tb/
Tuberous sclerosis,/conditions/tuberous-sclerosis/
Tummy ache,/conditions/stomach-ache/
Tummy bug,/conditions/diarrhoea-and-vomiting/
Turner syndrome,/conditions/turner-syndrome/
Twitching eyes and muscles,/conditions/twitching-eyes-and-muscles/
Type 1 diabetes,/conditions/type-1-diabetes/
Type 2 diabetes,/conditions/type-2-diabetes/
Typhoid fever,/conditions/typhoid-fever/
Typhus,/conditions/typhus/
Ulcerative colitis,/conditions/ulcerative-colitis/
Ultrasound scan,/conditions/ultrasound-scan/
Umbilical hernia repair,/conditions/umbilical-hernia-repair/
Underactive thyroid (hypothyroidism),/conditions/underactive-thyroid-hypothyroidism/
Undescended testicles,/conditions/undescended-testicles/
Unintentional weight loss,/conditions/unintentional-weight-loss/
Urethritis (NGU),/conditions/non-gonococcal-urethritis/
Urinary catheter,/conditions/urinary-catheters/
Urinary incontinence,/conditions/urinary-incontinence/
Urinary tract infections (UTIs),/conditions/urinary-tract-infections-utis/
Urine (smelly),/conditions/smelly-urine/
Urine albumin to creatinine ratio (ACR),/conditions/acr-test/
Uterine (womb) cancer,/conditions/womb-cancer/
Uveitis,/conditions/uveitis/
Vaccinations,/conditions/vaccinations/
Vagina problems,/conditions/vagina-problems/
Vaginal cancer,/conditions/vaginal-cancer/
Vaginal discharge,/conditions/vaginal-discharge/
Vaginal dryness,/conditions/vaginal-dryness/
Vaginal pain,/conditions/vulvodynia/
Vaginismus,/conditions/vaginismus/
Vaginitis,/conditions/vaginitis/
Varicose eczema,/conditions/varicose-eczema/
Varicose veins,/conditions/varicose-veins/
Vascular dementia,/conditions/vascular-dementia/
Vasculitis,/conditions/vasculitis/
Vegetative state,/conditions/disorders-of-consciousness/
Venous leg ulcer,/conditions/leg-ulcer/
Vertigo,/conditions/vertigo/
Vestibular neuronitis,/conditions/vestibular-neuronitis/
Vestibular schwannoma,/conditions/acoustic-neuroma/
Vitamin B12 or folate deficiency anaemia,/conditions/vitamin-b12-or-folate-deficiency-anaemia/
Vitamins and minerals,/conditions/vitamins-and-minerals/
Vitiligo,/conditions/vitiligo/
Vomiting,/conditions/diarrhoea-and-vomiting/
Vomiting blood (haematemesis),/conditions/vomiting-blood/
Von Willebrand disease,/conditions/von-willebrand-disease/
Vulval cancer,/conditions/vulval-cancer/
Vulvodynia (vulval pain),/conditions/vulvodynia/
Warts and verrucas,/conditions/warts-and-verrucas/
Watering eyes,/conditions/watering-eyes/
Wegener's granulomatosis,/conditions/granulomatosis-with-polyangiitis/
Weight loss (unexpected),/conditions/unintentional-weight-loss/
Weight loss surgery,/conditions/weight-loss-surgery/
Weil's disease,/conditions/leptospirosis/
West Nile virus,/conditions/west-nile-virus/
Whiplash,/conditions/whiplash/
White blood cell count (low),/conditions/low-white-blood-cell-count/
Whitlow finger,/conditions/herpetic-whitlow/
Whooping cough,/conditions/whooping-cough/
Wind,/conditions/flatulence/
Wisdom tooth removal,/conditions/wisdom-tooth-removal/
Wolff-Parkinson-White syndrome,/conditions/wolff-parkinson-white-syndrome/
Womb (uterus) cancer,/conditions/womb-cancer/
Worms in humans,/conditions/worms-in-humans/
X-ray,/conditions/x-ray/
Yellow fever,/conditions/yellow-fever/
Zika virus,/conditions/zika/
